algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo_clip_0p2,0,0,-309.67171339999993,107.51949403467539,0.3199589252471924
ppo_clip_0p2,0,10000,-813.8402359,48.24774926839427,6.461595773696899
ppo_clip_0p2,0,20000,-1311.2796718000002,140.30031852598037,11.60666799545288
ppo_clip_0p2,0,30000,-1380.9102281,129.96373165380268,18.685626745224
ppo_clip_0p2,0,40000,-401.76177210000003,69.78744731542004,28.286118745803833
ppo_clip_0p2,0,50000,-357.2855113,59.49062979655267,42.18980598449707
ppo_clip_0p2,0,60000,-143.9892004,51.13183915166334,58.72568702697754
ppo_clip_0p2,0,70000,11.692043199999997,62.97127277518338,75.99717402458191
ppo_clip_0p2,0,80000,-1.5761861999999998,52.20171647955512,96.50560307502747
ppo_clip_0p2,0,90000,-4.062825199999999,26.281150678758834,112.75084280967712
ppo_clip_0p2,0,100000,15.576740600000003,86.4925762818881,126.78574991226196
ppo_clip_0p2,0,110000,30.703162499999998,108.12289519545887,136.5935127735138
ppo_clip_0p2,0,120000,-22.365580799999996,104.20314024997897,146.15790486335754
ppo_clip_0p2,0,130000,-64.7817363,19.977573600833768,158.18994998931885
ppo_clip_0p2,0,140000,-64.26009639999998,48.62007291175609,174.5248420238495
ppo_clip_0p2,0,150000,3.487995800000006,104.5411919093089,187.11063599586487
ppo_clip_0p2,0,160000,14.8752301,137.77740939826782,197.5662178993225
ppo_clip_0p2,0,170000,-94.0492599,49.966165337426396,207.75782990455627
ppo_clip_0p2,0,180000,-30.0511164,79.64643673774957,225.42153692245483
ppo_clip_0p2,0,190000,-9.158279400000001,99.60907718631967,241.82971906661987
ppo_clip_0p2,0,200000,-79.13320730000001,78.22313966675128,252.60594582557678
ppo_clip_0p2,0,200704,-19.9868889,138.1985683209896,257.9654059410095
