algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo,1,0,-921.6664467,617.3417024790323,0.2572760581970215
ppo,1,10000,-357.4772016,228.3696133119977,3.6260452270507812
ppo,1,20000,-864.4809634,175.08140168311354,8.880722045898438
ppo,1,30000,-574.4370319,88.6544189975402,14.07583498954773
ppo,1,40000,-626.0039595,134.61672809267753,21.233288049697876
ppo,1,50000,-334.22628169999996,96.41659726141704,28.873754024505615
ppo,1,60000,-355.40398569999996,63.757997791295786,44.304168939590454
ppo,1,70000,-102.93086969999999,40.6674190359903,60.163317918777466
ppo,1,80000,-11.462705499999998,56.82301489247401,74.22389388084412
ppo,1,90000,-81.37698250000001,26.17936985056581,87.42003202438354
ppo,1,100000,-83.84183550000002,31.49972214315411,101.67106819152832
ppo,1,110000,123.3978891,100.31932966076172,111.67463397979736
ppo,1,120000,201.9033087,11.813735790963253,120.20144987106323
ppo,1,130000,151.16211300000003,75.90550233494963,129.3197250366211
ppo,1,140000,73.49653049999999,127.6068634565252,139.6496548652649
ppo,1,150000,16.002434599999997,124.55514767243422,150.94036602973938
ppo,1,160000,119.0647524,83.84743446136916,162.11613607406616
ppo,1,170000,94.3229555,103.1904198310834,172.03943014144897
ppo,1,180000,189.6624467,34.87113770694263,181.46243596076965
ppo,1,190000,138.0874711,119.70116303389652,189.71267080307007
ppo,1,200000,80.9378199,123.50799901718285,198.00795578956604
ppo,1,210000,40.378037299999995,129.59440221089403,207.844712972641
ppo,1,220000,78.23518659999999,98.31459803650527,219.2706320285797
ppo,1,230000,79.29769879999999,118.4515472964978,231.03478908538818
ppo,1,240000,101.1788147,101.53634433535095,239.34412789344788
ppo,1,250000,39.39546109999999,137.75113554474635,249.55515599250793
ppo,1,260000,159.526369,80.21227671041945,259.59820103645325
ppo,1,270000,43.6089676,120.60206961069264,270.112566947937
ppo,1,280000,117.50285560000002,108.06243525679974,281.0840208530426
ppo,1,290000,4.410960600000001,142.9003133622497,290.4546501636505
ppo,1,300000,60.7940144,115.16636365955117,300.4181640148163
ppo,1,300032,59.432109900000015,109.41245134920645,302.9495930671692
