algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo,0,0,-309.67171339999993,107.51949403467539,0.2801189422607422
ppo,0,10000,-813.8402359,48.24774926839427,5.621592044830322
ppo,0,20000,-1311.2796718000002,140.30031852598037,9.749876976013184
ppo,0,30000,-1380.9102281,129.96373165380268,15.383839845657349
ppo,0,40000,-401.76177210000003,69.78744731542004,23.033711910247803
ppo,0,50000,-357.2855113,59.49062979655267,34.18419885635376
ppo,0,60000,-143.9892004,51.13183915166334,48.56215286254883
ppo,0,70000,11.692043199999997,62.97127277518338,62.57038593292236
ppo,0,80000,-1.5761861999999998,52.20171647955512,77.26936078071594
ppo,0,90000,-4.062825199999999,26.281150678758834,91.69268774986267
ppo,0,100000,15.576740600000003,86.4925762818881,104.0654718875885
ppo,0,110000,30.703162499999998,108.12289519545887,112.52576780319214
ppo,0,120000,-22.365580799999996,104.20314024997897,120.63382601737976
ppo,0,130000,-64.7817363,19.977573600833768,130.93927812576294
ppo,0,140000,-64.26009639999998,48.62007291175609,144.80662178993225
ppo,0,150000,3.487995800000006,104.5411919093089,154.77361679077148
ppo,0,160000,14.8752301,137.77740939826782,162.75812077522278
ppo,0,170000,-94.0492599,49.966165337426396,171.6173758506775
ppo,0,180000,-30.0511164,79.64643673774957,186.17307686805725
ppo,0,190000,-9.158279400000001,99.60907718631967,199.65416193008423
ppo,0,200000,-79.13320730000001,78.22313966675128,209.58586287498474
ppo,0,210000,-31.126205099999993,67.2983084766583,221.51844882965088
ppo,0,220000,16.121165900000005,124.09759078642907,230.3166539669037
ppo,0,230000,73.0273262,105.98978672754251,239.40310096740723
ppo,0,240000,57.2780556,122.54648702773704,248.22170090675354
ppo,0,250000,4.312007500000002,100.52521709603481,257.0395939350128
ppo,0,260000,-23.946894800000003,84.80217017362185,265.4670441150665
ppo,0,270000,-9.5701929,121.12068961697457,274.0137138366699
ppo,0,280000,-6.365507199999996,121.01564869336957,283.9397339820862
ppo,0,290000,-2.7870274999999936,121.41125289186436,293.6564841270447
ppo,0,300000,-26.960327500000005,116.67469417023419,302.64058685302734
ppo,0,300032,-6.076927299999999,104.02134663788232,306.2527229785919
