algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo_lr_3em4,4,0,-573.1793485000001,94.08447819261956,0.09575700759887695
ppo_lr_3em4,4,10000,-517.4219532999999,126.68025924608894,3.6859378814697266
ppo_lr_3em4,4,20000,-395.1539261,84.01437048059395,8.474622964859009
ppo_lr_3em4,4,30000,-880.4343336,334.6596365744663,14.959358930587769
ppo_lr_3em4,4,40000,-2600.0865655,1579.2606964410702,21.696376085281372
ppo_lr_3em4,4,50000,-2082.9435835,742.9245296661998,28.89271306991577
ppo_lr_3em4,4,60000,-583.5477209000001,180.54014452835938,43.35312795639038
ppo_lr_3em4,4,70000,-628.9511196000001,215.55592231938593,55.20421886444092
ppo_lr_3em4,4,80000,-160.4002982,50.14811314611232,70.64355516433716
ppo_lr_3em4,4,90000,-70.7174349,26.16434777017513,85.70432305335999
ppo_lr_3em4,4,100000,-74.1642646,16.425659533727384,101.52556490898132
ppo_lr_3em4,4,110000,-23.067756399999997,68.75772876241761,115.14366793632507
ppo_lr_3em4,4,120000,132.84242209999996,98.14203510405811,125.39250898361206
ppo_lr_3em4,4,130000,159.67792930000002,66.27167782563303,134.22851991653442
ppo_lr_3em4,4,140000,127.69351239999999,93.10981456070331,143.47485995292664
ppo_lr_3em4,4,150000,51.356126100000004,88.64136079229706,156.64436197280884
ppo_lr_3em4,4,160000,143.2390858,113.80063644636654,165.277606010437
ppo_lr_3em4,4,170000,106.61664579999999,128.7213475636886,172.43478393554688
ppo_lr_3em4,4,180000,194.82552589999997,81.86332228379935,179.49089789390564
ppo_lr_3em4,4,190000,166.2567764,111.92359103368315,186.56383299827576
ppo_lr_3em4,4,200000,109.74161569999998,121.88064765211759,194.23735284805298
ppo_lr_3em4,4,200704,173.74032640000001,68.88975530008116,196.92337679862976
