algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo_lr_3em4,3,0,-870.7450039000001,689.7063540388797,0.23560404777526855
ppo_lr_3em4,3,10000,-536.7251971,181.89384875494903,4.901611089706421
ppo_lr_3em4,3,20000,-785.0899444,261.4126350115449,10.607704162597656
ppo_lr_3em4,3,30000,-1320.6987293999998,592.786379629654,17.665061235427856
ppo_lr_3em4,3,40000,-1102.6973199000001,344.93312303247967,30.950661182403564
ppo_lr_3em4,3,50000,-157.4909399,49.79252944277649,48.89894700050354
ppo_lr_3em4,3,60000,-131.69261699999998,38.54743211719548,65.53077816963196
ppo_lr_3em4,3,70000,-77.7829347,22.957759501723956,86.70740413665771
ppo_lr_3em4,3,80000,-92.9290008,40.65332570079151,105.76299595832825
ppo_lr_3em4,3,90000,2.3586755000000013,78.81910966555455,125.8541738986969
ppo_lr_3em4,3,100000,-46.842193099999996,20.713882274667473,143.44847202301025
ppo_lr_3em4,3,110000,-78.35376649999999,39.17005577559149,158.70789408683777
ppo_lr_3em4,3,120000,-109.9518098,44.83681896686905,171.62575697898865
ppo_lr_3em4,3,130000,-92.6200873,27.876238188876545,186.8276810646057
ppo_lr_3em4,3,140000,-75.9360537,29.12255727734758,202.38301396369934
ppo_lr_3em4,3,150000,-60.5528098,31.58393549175597,216.30467104911804
ppo_lr_3em4,3,160000,-55.217940299999995,35.78704383421752,234.46505498886108
ppo_lr_3em4,3,170000,-69.4423981,25.651899005969714,251.0304880142212
ppo_lr_3em4,3,180000,-63.839929500000004,61.82277138384181,266.26702404022217
ppo_lr_3em4,3,190000,-79.71519729999999,26.407118249069267,277.7688250541687
ppo_lr_3em4,3,200000,-65.97706980000001,33.455879344989675,292.3812589645386
ppo_lr_3em4,3,200704,-85.0338568,41.48927617877861,297.87820506095886
