algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo_clip_0p1,2,0,-333.5214452,175.00759284829462,0.29566192626953125
ppo_clip_0p1,2,10000,-799.8299953,292.3381645735019,3.9622950553894043
ppo_clip_0p1,2,20000,-1190.4322919,330.922063676582,8.38447618484497
ppo_clip_0p1,2,30000,-1390.5430916999999,489.5698349683185,14.84025502204895
ppo_clip_0p1,2,40000,-1261.7817739000002,580.609084584723,20.966065168380737
ppo_clip_0p1,2,50000,-714.2863989,415.4576891019117,28.120537996292114
ppo_clip_0p1,2,60000,-671.5769568000001,198.51684415837627,38.047856092453
ppo_clip_0p1,2,70000,-305.2546218,51.41563104470627,49.810582876205444
ppo_clip_0p1,2,80000,-105.1368636,20.35909071849687,67.72416305541992
ppo_clip_0p1,2,90000,-71.29991659999999,13.696284832033513,84.28221297264099
ppo_clip_0p1,2,100000,-70.84560990000001,38.45134726217295,100.09678888320923
ppo_clip_0p1,2,110000,-74.4398039,49.78663476393035,121.96793103218079
ppo_clip_0p1,2,120000,-77.8629734,45.56789693526783,140.77534580230713
ppo_clip_0p1,2,130000,-104.78649490000001,51.48186614325973,158.9458510875702
ppo_clip_0p1,2,140000,-42.2301897,40.10017399576245,175.47288012504578
ppo_clip_0p1,2,150000,-50.4407409,23.49200701313741,194.49093294143677
ppo_clip_0p1,2,160000,0.2718894000000002,69.27873640410711,211.08319401741028
ppo_clip_0p1,2,170000,-22.836438599999994,119.4555756459923,226.4906108379364
ppo_clip_0p1,2,180000,25.8448536,103.58025397602357,243.01076984405518
ppo_clip_0p1,2,190000,43.0661153,131.1218595897834,254.48413109779358
ppo_clip_0p1,2,200000,96.77640729999999,111.6450000034597,266.6681568622589
ppo_clip_0p1,2,200704,107.5150999,122.67482838925535,270.1696140766144
