algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo_lr_1em3,3,0,-870.7450039000001,689.7063540388797,0.21194219589233398
ppo_lr_1em3,3,10000,-94.390824,46.879293456002415,11.110512018203735
ppo_lr_1em3,3,20000,-57.6998875,111.30437208123053,21.11987614631653
ppo_lr_1em3,3,30000,-295.7334898,60.317452570332236,33.3545560836792
ppo_lr_1em3,3,40000,-135.930048,18.852561967385935,49.72857427597046
ppo_lr_1em3,3,50000,-108.5431842,89.14752470029906,66.35811805725098
ppo_lr_1em3,3,60000,-196.5999749,161.2158307275495,78.79571914672852
ppo_lr_1em3,3,70000,-107.4804282,83.49320095037004,90.34003615379333
ppo_lr_1em3,3,80000,-59.817189899999995,133.98225079459814,103.89387321472168
ppo_lr_1em3,3,90000,-89.04990330000001,53.233718475494385,117.87015914916992
ppo_lr_1em3,3,100000,-95.2649479,19.966326373678715,130.29460406303406
ppo_lr_1em3,3,110000,-75.7731537,76.68008156480609,144.36348795890808
ppo_lr_1em3,3,120000,-60.144724499999995,80.59705605273189,157.45907616615295
ppo_lr_1em3,3,130000,-98.62008750000001,92.71751662283401,171.21862506866455
ppo_lr_1em3,3,140000,-60.021528,67.10062212104381,182.3403081893921
ppo_lr_1em3,3,150000,-69.3692233,85.47642685178089,192.8781979084015
ppo_lr_1em3,3,160000,-43.0763963,112.66128277222639,203.7739839553833
ppo_lr_1em3,3,170000,-27.090903100000002,113.06713608056437,215.15737104415894
ppo_lr_1em3,3,180000,-15.398078300000003,119.73047606377736,225.66020703315735
ppo_lr_1em3,3,190000,4.034609999999999,152.88186045646154,236.48808598518372
ppo_lr_1em3,3,200000,50.310126000000004,89.60578195625884,249.06944823265076
ppo_lr_1em3,3,200704,-33.3376882,84.96298900191628,255.7645502090454
