algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo_lr_1em3,1,0,-921.6664467,617.3417024790323,0.25385499000549316
ppo_lr_1em3,1,10000,-528.7655718999999,163.56959670246746,3.631603956222534
ppo_lr_1em3,1,20000,-267.30104489999997,51.67580575021375,7.607183933258057
ppo_lr_1em3,1,30000,34.6736424,163.64044718868965,15.968016862869263
ppo_lr_1em3,1,40000,-122.7353726,65.94038556674207,23.30413508415222
ppo_lr_1em3,1,50000,-133.98510019999998,34.525105525676025,30.33971619606018
ppo_lr_1em3,1,60000,-35.8645063,78.88744799274768,37.38876914978027
ppo_lr_1em3,1,70000,-7.1842241,120.75457738083063,42.664844036102295
ppo_lr_1em3,1,80000,-79.42015860000001,43.18132710151726,51.65834021568298
ppo_lr_1em3,1,90000,-96.87014300000001,47.84869873756269,62.92217206954956
ppo_lr_1em3,1,100000,89.21242420000002,86.21975894635155,72.44101524353027
ppo_lr_1em3,1,110000,13.613725300000004,96.78252985200112,80.96801114082336
ppo_lr_1em3,1,120000,-49.6519036,40.443409135526615,93.66553092002869
ppo_lr_1em3,1,130000,36.135917899999995,123.46298470232891,105.07060313224792
ppo_lr_1em3,1,140000,93.6206171,108.54663541884314,114.81821298599243
ppo_lr_1em3,1,150000,151.03725559999998,93.466172718757,121.28710603713989
ppo_lr_1em3,1,160000,222.22847099999998,45.533069083640605,127.54139113426208
ppo_lr_1em3,1,170000,222.43837449999995,78.90192459489839,132.86542105674744
ppo_lr_1em3,1,180000,209.7245504,70.98211352725176,137.82608604431152
ppo_lr_1em3,1,190000,211.65009889999996,69.51675492021029,143.13773226737976
ppo_lr_1em3,1,200000,136.4006654,152.25691661864008,149.43779516220093
ppo_lr_1em3,1,200704,122.74226630000001,135.4344830858953,151.86271500587463
