algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo_lr_1em3,4,0,-573.1793485000001,94.08447819261956,0.09351801872253418
ppo_lr_1em3,4,10000,-123.0322869,99.94378194254875,3.9820849895477295
ppo_lr_1em3,4,20000,-225.58811980000002,41.3990448415152,7.952565908432007
ppo_lr_1em3,4,30000,-619.4254375,362.2903879685702,13.233179092407227
ppo_lr_1em3,4,40000,-175.0300402,103.17323977715637,22.725974082946777
ppo_lr_1em3,4,50000,-318.5109466,79.05232698610419,36.95643901824951
ppo_lr_1em3,4,60000,-66.4575277,19.103174689350354,55.7718141078949
ppo_lr_1em3,4,70000,-104.6079898,31.030926003268068,70.84131288528442
ppo_lr_1em3,4,80000,-136.4150969,57.38525096238426,85.02263021469116
ppo_lr_1em3,4,90000,-82.94856379999999,42.416947203198646,103.6104040145874
ppo_lr_1em3,4,100000,-96.8113368,41.11455860147885,114.84791111946106
ppo_lr_1em3,4,110000,-105.8746515,58.662178802072674,128.56523323059082
ppo_lr_1em3,4,120000,-130.1665648,38.736040104071485,136.38798999786377
ppo_lr_1em3,4,130000,-75.7269608,91.90856672010398,146.45256423950195
ppo_lr_1em3,4,140000,-22.996382500000003,84.49148856680361,157.51252603530884
ppo_lr_1em3,4,150000,55.92075739999999,96.30567411665801,169.52436113357544
ppo_lr_1em3,4,160000,70.7218911,104.6930951059134,181.31545424461365
ppo_lr_1em3,4,170000,104.22535450000001,127.40024866729317,191.03497219085693
ppo_lr_1em3,4,180000,70.3792196,95.93200306265564,201.3147439956665
ppo_lr_1em3,4,190000,26.8493069,123.63741513573315,211.23937606811523
ppo_lr_1em3,4,200000,85.44821830000001,98.3304973908941,221.469624042511
ppo_lr_1em3,4,200704,165.5737503,47.82648130010588,226.23953914642334
