algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo_lr_1em3,2,0,-333.5214452,175.00759284829462,0.2991321086883545
ppo_lr_1em3,2,10000,-267.8196615,60.510276834484905,3.819753885269165
ppo_lr_1em3,2,20000,-402.9499591,115.24300842587616,9.009270906448364
ppo_lr_1em3,2,30000,-119.85125369999999,27.60882353218671,20.606150150299072
ppo_lr_1em3,2,40000,-115.55935480000001,48.561607383713685,32.91848111152649
ppo_lr_1em3,2,50000,-113.77880209999998,83.31650142632378,47.145188093185425
ppo_lr_1em3,2,60000,-80.4246776,148.938727032029,62.940123081207275
ppo_lr_1em3,2,70000,-161.2296837,51.85302316939953,73.46081709861755
ppo_lr_1em3,2,80000,40.733697400000004,86.15888573784848,87.34090209007263
ppo_lr_1em3,2,90000,16.141386300000004,75.90389313292766,98.96600699424744
ppo_lr_1em3,2,100000,-35.778562900000004,27.038345465614846,114.52687788009644
ppo_lr_1em3,2,110000,5.172527200000002,67.48935127687365,127.59072518348694
ppo_lr_1em3,2,120000,-35.1116174,19.58179138230562,143.26505184173584
ppo_lr_1em3,2,130000,19.0319749,106.496634228971,159.55213904380798
ppo_lr_1em3,2,140000,-30.618496900000004,60.134825667283565,173.98498392105103
ppo_lr_1em3,2,150000,-70.68864909999999,85.87450262838477,186.47594904899597
ppo_lr_1em3,2,160000,-61.0884815,42.5822238025065,203.12968015670776
ppo_lr_1em3,2,170000,-69.9118004,112.7447342303177,216.9961450099945
ppo_lr_1em3,2,180000,-15.793151899999998,15.167748982494835,232.04952812194824
ppo_lr_1em3,2,190000,37.5897813,141.3613196513146,246.1939377784729
ppo_lr_1em3,2,200000,107.91344789999998,109.76927447934332,259.8346998691559
ppo_lr_1em3,2,200704,114.1193613,51.0407259432459,266.44237208366394
