algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo_lr_1em3,0,0,-309.67171339999993,107.51949403467539,0.3050069808959961
ppo_lr_1em3,0,10000,-371.56393890000004,26.03095803803087,4.3705220222473145
ppo_lr_1em3,0,20000,-219.49181319999997,33.750823486886816,14.820060968399048
ppo_lr_1em3,0,30000,-182.9393181,67.78768132596495,28.80749797821045
ppo_lr_1em3,0,40000,-152.1868326,47.93369690812427,43.72497487068176
ppo_lr_1em3,0,50000,15.360667499999995,107.3320195735261,55.95378589630127
ppo_lr_1em3,0,60000,-23.5156086,106.92664298590579,71.06242203712463
ppo_lr_1em3,0,70000,132.62503320000002,82.55027636650708,80.9572970867157
ppo_lr_1em3,0,80000,132.19643019999998,103.47780692908061,91.4742500782013
ppo_lr_1em3,0,90000,155.706381,106.5621137061064,100.00935006141663
ppo_lr_1em3,0,100000,106.94302139999998,132.88251704247415,110.38755106925964
ppo_lr_1em3,0,110000,127.4767022,99.9700429192105,117.33648610115051
ppo_lr_1em3,0,120000,197.7235889,58.9509004072097,124.22884321212769
ppo_lr_1em3,0,130000,88.3113281,110.07542405903575,134.93690824508667
ppo_lr_1em3,0,140000,207.6522432,69.93770432065499,141.67827892303467
ppo_lr_1em3,0,150000,184.5349163,65.90842649320082,150.97186994552612
ppo_lr_1em3,0,160000,203.87873340000002,81.26534134006887,157.63996505737305
ppo_lr_1em3,0,170000,198.9993335,67.58941563270777,164.3753879070282
ppo_lr_1em3,0,180000,133.4874307,105.4293182673894,170.60446500778198
ppo_lr_1em3,0,190000,174.4340476,120.10617589495044,176.7178599834442
ppo_lr_1em3,0,200000,136.33376769999998,120.4035830730035,183.34949803352356
ppo_lr_1em3,0,200704,215.11483120000003,73.86080566643007,184.70729398727417
