algo,seed,train_step,eval_mean_return,eval_std_return,wall_time_sec
ppo_clip_0p3,4,0,-573.1793485000001,94.08447819261956,0.0980689525604248
ppo_clip_0p3,4,10000,-565.4905385,266.3226695308392,3.4900100231170654
ppo_clip_0p3,4,20000,-1084.7173074999998,367.14667210859335,12.163647890090942
ppo_clip_0p3,4,30000,-868.0538558999999,132.2967544475969,27.334213733673096
ppo_clip_0p3,4,40000,-288.1579649,35.18327005520737,44.629029750823975
ppo_clip_0p3,4,50000,-122.7089124,69.95308429654843,63.30053901672363
ppo_clip_0p3,4,60000,-98.0122586,68.55168025347771,81.22481203079224
ppo_clip_0p3,4,70000,-104.8448656,66.82447494143179,97.15362596511841
ppo_clip_0p3,4,80000,-4.119208300000001,98.76334468537087,111.17072582244873
ppo_clip_0p3,4,90000,-60.64383949999999,111.11341950873019,127.36453604698181
ppo_clip_0p3,4,100000,-50.9894059,113.66083552924187,141.91778087615967
ppo_clip_0p3,4,110000,-46.4964741,117.61747353912303,159.6440098285675
ppo_clip_0p3,4,120000,-41.5135695,135.5408839335739,177.13330698013306
ppo_clip_0p3,4,130000,61.340364199999996,91.40119478063069,193.07087779045105
ppo_clip_0p3,4,140000,107.54622499999998,101.40647300910503,207.2955870628357
ppo_clip_0p3,4,150000,165.87250559999998,68.74967932298533,219.2683367729187
ppo_clip_0p3,4,160000,123.96101449999999,120.95468456637433,227.7246220111847
ppo_clip_0p3,4,170000,77.64369389999999,110.06355283172039,236.11356377601624
ppo_clip_0p3,4,180000,42.2512483,125.67205277245989,245.56470704078674
ppo_clip_0p3,4,190000,46.79721060000001,149.93516660436944,256.46165800094604
ppo_clip_0p3,4,200000,130.0455831,111.05019011063672,268.43081998825073
ppo_clip_0p3,4,200704,111.0009374,86.98731571826048,272.8904778957367
